DataHora,Site,Termo,Cargo,Empresa,Localizacao,Codigo,Link
2026-09-16 14:23:20,Programathor,,TechMagic,Desenvolvedor(a) Back-End Pleno (Middle Salesforce),Remoto,prog_33772-desenvolvedor-a-back-end-pleno-middle-salesforce,https://programathor.com.br/jobs/33772-desenvolvedor-a-back-end-pleno-middle-salesforce
2026-09-16 14:23:20,Programathor,,Westpoint,Junior Fullstack Developer,Remoto,prog_33771-junior-fullstack-developer,https://programathor.com.br/jobs/33771-junior-fullstack-developer
2026-09-16 14:23:20,Programathor,,Lyza/RS,"Desenvolvedor(a) Back-End Pleno - Automações de mensageria (META, WA Business)",Remoto,prog_33766-desenvolvedor-a-back-end-pleno-automacoes-de-mensageria-meta-wa-business,https://programathor.com.br/jobs/33766-desenvolvedor-a-back-end-pleno-automacoes-de-mensageria-meta-wa-business
2026-09-16 14:23:20,Programathor,,Crescer RH,Desenvolvedor(a) Back-End Pleno,Remoto,prog_33765-desenvolvedor-a-back-end-pleno,https://programathor.com.br/jobs/33765-desenvolvedor-a-back-end-pleno
2026-09-16 14:23:20,Programathor,,"CECAM - Consultoria Econômica, Contábil e Administrativa Municipal LTDA",Desenvolvedor(a) Fullstack Sênior,Remoto,prog_33764-desenvolvedor-a-fullstack-senior,https://programathor.com.br/jobs/33764-desenvolvedor-a-fullstack-senior
2026-09-16 14:23:20,Programathor,,📍 PRESENCIAL - SOMENTE PARA CANDIDATOS NO LOCAL,📍 PRESENCIAL - SOMENTE PARA CANDIDATOS NO LOCALMl. Full Stack Developer PHP,PagBrasil,prog_33754-ml-full-stack-developer-php,https://programathor.com.br/jobs/33754-ml-full-stack-developer-php
2026-09-16 14:23:20,Programathor,,AGL Solutions Consultoria em TI,Desenvolvedor Full Stack Sênior,Remoto,prog_33762-desenvolvedor-full-stack-senior,https://programathor.com.br/jobs/33762-desenvolvedor-full-stack-senior
2026-09-16 14:23:20,Programathor,,📍 PRESENCIAL - SOMENTE PARA CANDIDATOS NO LOCAL,📍 PRESENCIAL - SOMENTE PARA CANDIDATOS NO LOCALDesenvolvedor(a) - Back-End - Sênior,Nelsys Solutions,prog_33761-desenvolvedor-a-back-end-senior,https://programathor.com.br/jobs/33761-desenvolvedor-a-back-end-senior
2026-09-16 14:23:20,Programathor,,RDC VIAGENS,Engenheiro de Automação IA Sênior,São Caetano do Sul/SP  (Híbrido),prog_33760-engenheiro-de-automacao-ia-senior,https://programathor.com.br/jobs/33760-engenheiro-de-automacao-ia-senior
2026-09-16 14:23:20,Programathor,,Premiersoft,DevOps Pleno,Blumenau/SC  (Presencial),prog_33759-devops-pleno,https://programathor.com.br/jobs/33759-devops-pleno
2026-09-16 14:23:20,Programathor,,SR Gouveia assessoria em RH,Desenvolvedor(a) Back-End Senior (Líder de Tecnologia),são paulo  (Híbrido),prog_33758-desenvolvedor-a-back-end-senior-lider-de-tecnologia,https://programathor.com.br/jobs/33758-desenvolvedor-a-back-end-senior-lider-de-tecnologia
